|0000001662|Active|SWKDtXmSoTIQEmKoWtRqKFAlTNXSpgnywXabHLHfPBHtnWtZRc|Oil & Gas - Integrated|AAA|0|Inglese|17514 Buckroe Court||Y1A 1G8|Arlington|TN|United States of America|rGjBUfHkAwWxPVVzgBWYcCeADdgNCjGJavQqhOmrxOlDhWhNRBVgVztnkCYQBEjNTCxXNEYdB ZPUukLZGsPlrEOLmxDWPQyPPjabiGHAQkVqcHnewJhZNSkuqAR|1920-01-02|1|0|2006-12-31 15:17:14|9999-12-31
|0000001663|Active|QKGTxrqHBDlNzYXbiLSMMNtzCDxjAaTGyAqHQJYKzDTLlqWYzFXKgIadHRa|Footwear|BB|1|Ticas|2990 Royal Boulevard||H2C 1X3|Carrollton|AL|United States of America|JmoWKfQvCDmIzJjNHoH|1909-10-21|1|0|2006-12-31 22:18:46|9999-12-31
|0000001672|Active|sUHtwVrcWNczCjiOtVSyi|Airline|FL|1|Green|8626 Midway Road||10110|Chicago|ND|Canada|szhPaFzOOamOKWoyILK|2002-05-16|1|0|2007-03-30 06:26:12|9999-12-31
|0000001667|Active|VSiSCLxyXVrNMJabHxpbxaMIsRMwNJPLnVsOOCIIo|Auto & Truck Manufacturers|A|0|Dusseault|7421 Sandpoint East||33011|Mesquite|Prince Edward Island|United States of America|NVNqCDyT aZSVAuLocxUetIKrDlaODFpaiwePMKUTyCEfIHIaMZjdxvGqFsmpQFMSbsTaCGEcnTOris CJEDXNHRzRFBonKwREGntKnUHgSs MBdfUZn vvQHJIEnquOpb|1996-07-17|1|0|2007-03-30 09:24:16|9999-12-31
|0000001674|Active|zdCpWXxtXtrCPbSXdqWWNTWyotBQIDDLLFPLckuoQ|Food Processing|BBB+|0|Clemence|11867 Davie North||77034|Hampton|TX|Canada|NRbgbtDfqCKyGOLgOtcCIwiqyNDpUYxHvUMuYpvjTMibPWFLZEochfQQBkAJh OPaLSmMUUYwjDUHWJbUiNQtAdHqfRXXfoaiPGbaYptPRfCNsApRRVULRMGZA qnideXkzCePZjQUnJ|1953-08-08|1|0|2007-03-30 15:04:10|9999-12-31
|0000001669|Active|PsJcjOLVYDFEAuFxhPUZgXahYuIJNlhVZWoLrKfziDUN|S&Ls/Savings Banks|AAA|0|Dollyhigh|911 Topple Drive||90204|Yellow Knife|UT|Canada|kVIUEPFqMyqiUFOCTlGEMoPIeyUsbxEkYGYlF gAAFP CSTSfIfzqJQfCJnlufyvhEhTSNNVFUQXrPLTOtBjqImOxTmb|1952-07-29|1|0|2007-03-30 18:07:02|9999-12-31
|0000001671|Active|ZyNSNCAQFvmAHzgrzNDBADqPfsyiFBdHFqxxalbU|Auto & Truck Parts|BB|1|Humphrey|428 Emerson West||59401|Erie|CT|Canada|QwZzolusmOSWHd zvbxUHDKCAKzhuwSbjRvWLVPfYLneo|1855-08-13|1|0|2007-03-31 00:47:06|9999-12-31
|0000001666|Active|LHNtfLHWNlNdEkWROAWCTtLRjqOGDdHlROt|Aerospace & Defense|AAA|0|Stuckel|14770 Tartan Upper||72280|Oceanside|NE|United States of America|M DgeJ EYJunuFIIKMmSuGhwBOahNeEmBndXbrvIxDkbLLnEofLJHGOEHIKquUXKLtUPESdHvmIgyv|1864-04-05|1|0|2007-03-31 04:44:18|9999-12-31
|0000001673|Active|XlciwIdMqSZcNLFKURpCa|Motion Pictures|BB-|1|Brennan|10915 Charleville Lane||M5A 1U9|Calgary|FL|Canada|mPrahDlphyJOHAM zTNIswySrGvwIlnkQKpwGPITCoQQMLIma unOAobRgPrPG|1887-12-08|1|0|2007-03-31 06:05:10|9999-12-31
|0000001668|Active|bCHukFUGGiPmWKLCSkjXTPBjQZigpe|Construction Services|CCC-|1|Mcalevy|20109 Gardener Drive||94537|Ontario|Saskatchewan|United States of America|oAKAkGVEByBxBDiVlMVIUSjakwUbJCCxmW AwTCUVJnSUBtvOCVjQwaBLuQXCIMUR wWLlOaTlTaxyGwlDOzFUoGVNtGJ WCQDnAPncAuT uelcldrCMj|1852-03-16|1|0|2007-03-31 10:28:25|9999-12-31
|0000001675|Active|FjCXgnWjgKpGOSZXpERKLTTgAmgUeUPjXkJbXoHieNS|Airline|CC|1|Perrez|428 Emerson West||19117|Waco|MA||pKWeONUDHLoOajIdUWLaItZEmKydDbNXUdgxCDIjwfVNINxODvxMUbPSKKHO ggYHwRr mAnNNLLeMMFEhpQHPbZfaNH UAaIYADqtemUWGyQXENPceGDHUNKbMgkeNhWKDYNmzMy|1965-10-26|1|0|2007-03-31 15:30:02|9999-12-31
|0000001670|Active|BIUOhMbzfJVejMvcHOrocrmsirxt|Broadcasting & Cable TV|C|1|Cheung|15915 Highland Park Drive||T5D 1U1|Rochester|DE|United States of America|WlKfFXXdUJKxRnqHHspnnsJQwEdCHBAACdFOOLPyIVwXKiGiPQSdNjGKTWVRcBhGEnEQPstaFqETjVOgEbSaWFeXPApLQEIQNMOJaQEXSpiIMXGSufMR|1897-05-23|1|0|2007-03-31 20:44:04|9999-12-31
|0000001676|Active|uMnwdVNPVnAHFMunNC|Trucking|BB|1|Musetti|21820 Pampas Lower||89119|Minneapolis|NJ|United States of America|upeE LJAAmX TSDICibUaRdTNmRDuPNtzWLCGTlqvLmaNLRDRFHRxFPFjtrcGqKCvMNADVGMbCoBoUUDJupsKCWINGepLJItCbxInGIgVcwEBVcHqEJFldYYo hLCNMGsPIVi|1954-02-25|1|0|2007-06-29 10:46:22|9999-12-31
|0000001677|Active|rDkUMJPCEgzIhUMwESJERYmClQoBFsNXxUToGKIFyJmuSr|Photography|BBB|0|Holyfield|24985 Royal Avenue||X5E 1U3|Portland|AR|United States of America|zzjlySpNvypRPwbvucLbOUqxldFgDokMULlSlrLFyZzxeMJrvhyGfYbONMtqOmejGSkIpMMMXjEIRaHjxhMCxTMiKtcLSSawmtOuYkEAPmlKTFDTIelIjcpQfVntI|1912-07-27|1|0|2007-06-29 14:08:42|9999-12-31
|0000001678|Active|OZinblVjsXYmyJXJYKHjKLJV|Regional Banks|BB+|1|Osle|12906 Stanford Road||H6A 1W3|Evansville|Manitoba|Canada|OPJqtwhAJrCFkGjMlIhkJCxmRLOJmTIEXFVFCOmBLDxwMDPETSSuyIkEDFIJSJKSEKGtDkLjckRGNp|2001-09-19|1|0|2007-06-29 19:58:51|9999-12-31
|0000001679|Active|nYQjSebCjHyYqUiKmQuNBWHtYfBHvItER|Retail (Speciality)|BBB|0|Lemarr|11493 Worley Park||V6G 1V5|Warwick|MO|United States of America|zLTZDMsfLWlznKTTDwetJEyGQazN TFEpPLKDrZwpeZAZMqRyNDgqrqIeOBlJAZCupbbVBffWSXNPzXOISBXtwAUShDcEEPFpvGXvbYeBKLsysCwu ChyqUERcLNkWnEyuVYBLAPrjXgMyAWrN|1908-07-07|1|0|2007-06-29 22:37:56|9999-12-31
|0000001680|Active|CBojrjSnlMIXgEkZJrDEgipgyDdgEEuNBOI|Construction Services|C|1|Murata|7046 Landera Street||90873|Long Beach|Ontario|Canada|mMZKMDfRRexDtvXFzLWHGRpU|1932-03-13|1|0|2007-06-30 01:35:03|9999-12-31
|0000001681|Active|TJmGadNDpyhTzkZn|Furniture & Fixtures|B|1|Furse|16845 Boll Upper||21235|Houston|AL|United States of America|PUOdFhICoxR|1911-12-09|1|0|2007-06-30 04:29:06|9999-12-31
|0000001682|Active|EeNyQXGXayBhuJVcmkEsxe|Broadcasting & Cable TV|A-|0|Vicente|21747 Cleveland Crescent||T6D 1B1|Sterling Heights|CT|United States of America|QH hbuXfKuLfHqgWcVWHoHLHAaPCgYTGJPCACYPmMDQIEHNKktDPU SUFTHiJjFVIoACpFdSJdwElRE|1982-10-12|1|0|2007-06-30 05:51:42|9999-12-31
|0000001683|Active|jAREEMqGcOUvHPJYWMxAmSeHDKlLDdCLrgApfyDWQXyNrOVUJzxlBVunu|Retail (Grocery)|BB+|1|Thakkar|23960 Julian East||H2C 1Z6|Raleigh|NM|United States of America|LFtJNvipwXQPuQFdmiwhAKincTLxP QePOPuNGDAQBTfCQOE YBtBtvdVwUEJEqoAZfcABmWVgrAqCRKuzeFsDaqWeYCAHMeEISnIh|1937-02-17|1|0|2007-06-30 08:29:54|9999-12-31
|0000001684|Active|gZawJHooLHsECvreSCXmDLSeXQGwYGwdgijrshySJWljBGTqAG|Misc. Capital Goods|BB|1|Angerman|23953 Chelsea Way||99598|Vancouver|NM|United States of America|HYSThXUUDHtrnVhcuVCMTGgkPNurMbIxgyZUVbkKhsPnsoUjAHMJDtfREaXLRlRjdEDUwiHVBOvIKEIHTrKLZGjIXpWJStRdIoVHnT|1978-06-10|1|0|2007-06-30 12:44:24|9999-12-31
|0000001685|Active|TRSFNRQKYVPunJIENCwAFJnKCAVJfGwNzyrORcAeA|Software & Programming|B+|1|Badasci|19512 Storeywood Drive||85750|Peoria|Quebec||sFD FilwVMjAcdpImtFnAHFyMAZOAHgSghJMlHAWIBQEweWQlcMGOLKfacvpsaikoTke|1856-12-01|1|0|2007-06-30 20:35:17|9999-12-31
|0000001687|Active|iICZJpdjCVNThIVbRJyswKEgUFT|Airline|B-|1|Lorquet|9038 Westheimer South||V6T 1V4|Montreal|MT|Canada|SZxuUUCFmQmdFgTsJcXubHzjNLrzgejcMdiWJXWFVsNYIiTgbKPnIvIQfyCqFiZlROewDuOipkVQcpBWdWOAVsVCNHamROTNTJDaLTbBBmYZqgMBTKQ|1982-09-30|1|0|2007-09-29 08:40:33|9999-12-31
|0000001692|Active|HHJAeTTrdQVJcRQEWdOrqT|Scientific & Technical Instr.|D|1|Manifold|7879 Park Hill Court||78524|Lincoln|MI|United States of America|EGvVkGdNJsemeGY fkGBowBGZgNAIpq|1934-10-11|1|0|2007-09-29 10:19:59|9999-12-31
|0000001690|Active|cYgUMmFVVnaLpqU|Broadcasting & Cable TV|CCC+|1|Vega|21669 Yesler North||66101|Providence|IA|United States of America|FuqxiEISkQFJBeIFct DABWjIDmCjSTDpRwdVSPrGnLRzQlzFObkPfDghWBstdNeTgBFHRYSfBYaWzNOTiO GGkQWihRN AwsPiNAugGRSxrNuUeKvnZefdmiASDISuCiZJ|1999-07-30|1|0|2007-09-29 19:48:44|9999-12-31
|0000001695|Active|BJQJLMgTugKPouuFRGhFhUgjBoVKaPBIPNXCBJUYQsnKQzKsoyOnGfo|Motion Pictures|BB+|1|Geiszler|19775 Cordoba Court||29207|Anchorage|RI|Canada|bBTJslVbTPysJTbeNkRFNQYqaWhILfbNKkMCgxNobixwfosEvVEM UWveMBJrUmOg k|1890-01-10|1|0|2007-09-30 03:34:10|9999-12-31
|0000001688|Active|IYNtpKSrDHhEXEVqmJrvuGhxZequxSFYkRpcArSEoPeNWFz|Retail (Catalog & Mail Order)|AA-|0|Crimmins|20640 Chennault South||80037|Riverside|NM|Canada|XzIKNPGCLoRKJMMwXNSHOVmUgaSxHrWpTaAEMJCpvGY HUXptgjnGRyRxTGUeSPGENAoJApiDmVmFEVX|1982-09-15|1|0|2007-09-30 06:07:58|9999-12-31
|0000001693|Active|QwpGIMKbdKyUsJUQqunimHnljOxHzZKTAQXDaV|Retail (Drugs)|tES|1|Andrae|5395 Trail Lake Lane||43652|Erie|OR|United States of America|yinROPCyjewCRPgWZGMLhAKsNEdl|1871-10-27|1|0|2007-09-30 09:16:52|9999-12-31
|0000001686|Active|EAEnUBWsCAfeWPiywFeQEU|Personal & Household Products|BB-|1|Busenbark|1037 Bonneville Lane||V6Q 1R7|Huntsville|KY|United States of America|QXjFWQGmozoA mlrlWLDJ|1963-12-23|1|0|2007-09-30 16:59:59|9999-12-31
|0000001691|Active|OPUiTwybCaSoOYvILwXWAyVWjJLPvHlFBFpcDsSJmMCyXYZFf|Non-Metallic Mining|A|0|Encarnacion|21082 Cliffbrook West||E7N 1Q4|Concord|IA|United States of America|Wm GCCzIFQDIyVgXBJEhjlOxTGzMkhLyvv EAVEQzgtUJXoznDrEHSxb|1978-02-11|1|0|2007-09-30 19:33:13|9999-12-31
|0000001689|Active|DvDKxtTuuZeAjzGGEKzhBOVbPrXXRaCJWaGLscAYfqvbTYCPYvkYckX|Tobacco|B+|1|Rohland|12667 Brighton Road||21205|Tempe|TN|United States of America|GVKyYGdWTIBaFhRrUfdfrnIPzm tSjIIXsmWWMAHArIIrrEBWIONdnLNEKdBVkFCpNIdIQFYOj|1937-03-09|1|0|2007-09-30 21:59:08|9999-12-31
|0000001694|Active|JwxhccwaAADfLSNIPiiJHafmeDpSlCDHyNMNIJqylIUjhuavPRLruoWFm|Food Processing|qrX|1|Odegard|20146 Rogers Boulevard||H2F 1W5|Phoenix|Manitoba|United States of America|vtHILzfGvHCmLF|1924-04-01|1|0|2007-09-30 23:59:58|9999-12-31
|0000001705|Active|RDpDmPJMQQUihBNoUcm|Personal & Household Products|AAA|0|Delore|12918 Elle Lee Boulevard||10286|Thousand Oaks|CO|Canada|rUZBrKCNQfTLhLUPUEoobgMsQhJLYQjwDfdbqxJyq hFvPtMllpvlHcymiJYTYqOBeflDINgFMIQzFLvBCWqdTriAGgZemqtlVevKUmurDUjkqMDDHMGMdplMHUlXQbPjwbvQRzCpySiVj|2002-05-01|1|0|2007-12-30 12:28:24|9999-12-31
|0000001704|Active|xVTbiIgnKuKUBPbFInKJMS|Furniture & Fixtures|CC|1|Rehberg|21572 Rockhill Rue||19236|Rapid City|CO|Canada|pJrjZqEJfUZpVTOwfvhgtuQjDVPOKMkEzPRiZUHLgZeckIDfOFCUNNWZbVKAsKalBaOafcIlTqsEUsSRKaxxEhzViJp gSWqXjupGOcMyDUbTrvXLVTEAEqgVtCDb|1936-12-03|1|0|2007-12-30 16:05:55|9999-12-31
|0000001703|Active|VEVaNwstUCICUMNNDlBrpKaFmJMYyKMg|Auto & Truck Parts|B-|1|Moppin|24739 Southlake Lane||10140|Cheyenne|TX|United States of America|idIOmIqqfgEFb JDDDWfymRAINYsBbWtqYBOTgM TtBReYsaYCBkvdWIERVE isBGFtFgtXcb|1921-11-10|1|0|2007-12-30 16:39:08|9999-12-31
|0000001702|Active|lvkTjNDRDKvesZUbLHULhBvEuDZNskHb|Computer Networks|CCC+|1|Watland|4842 Leon Boulevard||V6F 1V7|Moncton|CA|United States of America|RhnAWhfetkFgaORnpBfHERXkqMVUkCoRsmWeBKEbGoTQRFwDaseNogzGIMGGLCferJjeMPhwAMKyRBnUHBoAIMkxlLKSCjnQWpAsgTANHUcQCXNTzKoRpAgS||1|0|2007-12-30 18:32:06|9999-12-31
|0000001701|Active|nERfrIZwISKURMQ|Airline|CCC|1|Kardas|13904 Mahonia Boulevard|Apt. 982|72235|New Haven|NH|United States of America|HAJLmyLaNmTsteY SieTiErCImLe|1992-05-11|1|0|2007-12-30 22:01:41|9999-12-31
|0000001700|Active|imvbMKjpjLilOBKKOwIocYNOFDdr|Chemical Manufacturing|T|1|Chadwick|2476 Concho Drive||32834|Eugene|NC|Canada|EGTxheqwiygMBBlGRUkiuoLVkLDRrJAzIRBFUBiyxLGSUqNPyMdMHmsEDhVJTPjuxUTWuZzWTEQBtZrGQkrve|1859-11-17|1|0|2007-12-30 23:47:59|9999-12-31
|0000001699|Active|pOAdFLxWJJKCSNcQczleTwWoTjXFCJWOepRjFK|Office Supplies|B|1|Studyvin|8909 Quentin Road||80133|Moncton|NC|Canada|RANEiLIeORPXTbCmBhQvzqWmpKbImHORauobZDKfeVEywdRGdZBFcS|1907-05-31|1|0|2007-12-31 01:27:13|9999-12-31
|0000001698|Active|EKXdvNAgKDuHQPiBCSwubNeIrBKvprmSENDusnCxpp|Air Courier|BB+|1|Osika|3052 Pearson South||90853|Norfolk|RI|United States of America|VLZRIBOxKZoMjPUWKNmygfFbZPELMPHvYG|1922-06-07|1|0|2007-12-31 07:12:40|9999-12-31
|0000001697|Active|GAbbiZRBddkowXQOigYLLzRzDFDhMrjX|Schools|AA|0|Ikuta|13177 Brighton Avenue||92414|Provo|AK|United States of America|gURfkaTveCGuWbp|1915-02-14|1|0|2007-12-31 14:36:47|9999-12-31
|0000001696|Active|KtgPyLcDZOCXwvHM|Waste Management Services|CCC+|1|Witherow|6085 Drew West||95244|Waco|KY|United States of America|FPXsCLOacOaPEqHIpJzBPHaauMFCOLVMuCRSSVaJQrcLnxIZIPFRBJbSQQY TRCNDyAvGoHC|1986-12-12|1|0|2007-12-31 17:21:07|9999-12-31
|0000001711|Active|VGKNnYIXvClTSzDAFaTPvSGYiZeYOHsjEmwlXTYTBCmWvPPsr|Casinos & Gaming|B|1|Wimbish|14253 Oasis Upper||77005|Garland|CT|United States of America|NZUuJAoJHKxWGIINLFll sTsrgpAAPzHaTAFzlLGgOKRMUDdXtWsdyTMuGwdmLExQVDpdQaDtLpHIHVf ETszVsJoVfxLCPwFPYFsQSORSlsf|1993-01-23|1|0|2008-03-30 00:30:07|9999-12-31
|0000001710|Active|UOAsqFmlVopGyGKHLCmNcFRLXoSlKODpwkNxQMWRMUdKRaGNJ|Retail (Catalog & Mail Order)|BB|1|Polacek|15260 Selma Court||V6X 1R1|Lancaster|VA|Canada|hPnNxNwGdQBZndPnIGKZCUpdWIkGhpO|1904-04-12|1|0|2008-03-30 01:04:38|9999-12-31
|0000001709|Active|XRbJFlOKCSdjFjRKTZujgoXnqhHtKGhYOTnwVsLFQFVfTIACRJCrJGn|Footwear|GgT|1|Emswiler|21437 Whitman South||45408|Pasadena|LA|United States of America|UGbCdxQJgxEmTWFcBuqBkfBBGXeHh|2007-01-25|1|0|2008-03-30 09:21:28|9999-12-31
|0000001708|Active|qgWKfSLdInGqbVzKvLPtSuDrxQZ|Oil & Gas - Integrated|CCC|1|Kirkman|5954 Hazard Way||S7C 1M3|Atlanta|SC|United States of America|UyBuZOBhTcXIISNTcMpZNMMRuRkoqjFaDfFtkpQOAyIAPviJRwHMCKCmAH|1908-10-06|1|0|2008-03-30 10:56:57|9999-12-31
|0000001707|Active|UfhjJZiBxvBsXXmwyTxdaKMbzEYFKUvkuHKPGQVcLugPWWP|Insurance (Life)|CCC-|1|Evans|18563 Long South||99615|Saint John|New Brunswick|United States of America|HcRSTbhVuDztSjvikRUTSKJUkGvbvRrBJDld ykGqzVdoKoBluOhahEEgwrfwxNCOckbHIXFJDGiKSNGjVESetBVFF jqfWbyd|1966-06-09|1|0|2008-03-30 11:18:01|9999-12-31
|0000001706|Active|qWwoSXMpfkzevFDEJtr|Regional Banks|mrUU|1|Benard|10654 Halle Lower||V6R 1T7|Mesa|VA|United States of America|tVHacaKZRdVGQzQfvAovbQCyPwbPwniHwIDBvuRySKNJrfvPaDMAEEdTuagXSXWbGzMinMlbyRIQVWJopKfHJBBEBGureLAUDYgWlDtHgUsrPOCMpxMGfgUQnIKiMK|1874-05-14|1|0|2008-03-30 14:05:49|9999-12-31
|0000001715|Active|XnsMcZfxSMXVzsJlxECBB|Schools|AA|0|Musumeci|9773 Bethel Court||72241|Warren|KY|United States of America|DKZYzEFoHHSlJqmpRAxBTUqEpKJVDJN|1949-03-31|1|0|2008-03-31 09:00:26|9999-12-31
|0000001714|Active|MHtHRJVcHgyMGWGnOKRS|Misc. Capital Goods|BBB-|0|Congleton|5090 California Boulevard||96817|Alexandria|MI|United States of America|nxHNoUzRrjUMIehkPlGNByr ysaKmRwAmuxQ oYmMHQvQ DrlrHklVVXeiMiQUpefgaZPUTBYfGhtf|1937-03-29|1|0|2008-03-31 15:06:11|9999-12-31
|0000001713|Active|rpfLDqZMJxKrXdOOCXtUOvuDfATRlEhBwPmjtONjZQmraSBtWvPQJ|Food Processing|CC|1|Chuang|8316 Garden Brook North||H2B 1V2|Sherbrooke|AR|United States of America|gqSTFErszqZpPVrAlFqUMCXVsY KIiHPrMVEDpyGJPvnLrIsqpKVXkqcJOcsqBoYcWETAfQMjkUHKEzRtQXSPBpG qNmAUQfNEbAjVIPlibKSiMMxGeZIPOAotBMf|1910-03-11|1|0|2008-03-31 18:41:22|9999-12-31
|0000001712|Active|gkjCTvkRTFVlSFrmWWSLb|S&Ls/Savings Banks|NIBZ|1|Gunnett|16735 Crumley Street||77125|St. Louis|NV|United States of America|BXGBPtSPIVFbMHINNuhQK|1974-12-26|1|0|2008-03-31 22:13:25|9999-12-31
|0000001719|Active|lfEhDyOHTCMSGiDfL|Furniture & Fixtures|CCC-|1|Hunkin|18583 Granbury Street|Apt. 309|30339|Oxnard|VA|United States of America|igTTENbgvLkDPjIzfMeFwKYmJABEJKXDNVEKIPuFDNFVwaTohqJBwgZnwQzSdPwADkkzIGSOATeRCLRmqIrqtZPOgrmJXjcwoPrvOqpvfxUwUNUMdVbRDFIwTeJhMuVucsAdvIQMFzULcEmbnWnYg|1959-05-01|1|0|2008-06-29 12:15:20|9999-12-31
|0000001724|Active|PQoEKzLEjZcQhxvGwVFNxANJSpMaWibLpzRJBJHD|Air Courier|A|0|Badasci|219 Panther Creek Way||92554|Providence|ND|United States of America|NONUILybAeOelfhidDWdaBRJJKaJ ONrFnusKNwZZqKhxwBJKakFibCgFG Hv tvAQyuuEjyNICffHlMRreTciJYCQBGQP|1992-09-24|1|0|2008-06-29 13:03:52|9999-12-31
|0000001717|Active|RTurhPKYekLOAQKVbqDgKJeCJOnyIRQMzRYKgllTYVAjJIzUBaG|Railroads|B-|1|Holyfield|22978 Travis West|Apt. 511|V6U 1T1|Abilene|New Brunswick|United States of America|kq QXCFuumNg SpVfENDGnEWZutZVAZybSwfQKoXR|1920-07-04|1|0|2008-06-29 14:56:04|9999-12-31
|0000001722|Active|tFEVepQQRbTUKXMewgZTKvERLWQYPMiSCG|Photography|AA+|0|Thomas|22849 Lacornia Rue||H7G 1V5|Regina|AR|Canada|qDNiFSrOHyNHHNKPYJUJRblBiKQoCiODEzPvAILsNRzcovxAtDnCNHIaXuqZLOTPHjRbxGDgRNbzDAzSSXZMFJOwIIMTJVQZTsxhmRmtfIzVHuT|1996-05-29|1|0|2008-06-29 16:12:00|9999-12-31
|0000001720|Active|AsMoRrouurNPsstZMgkmCDOhpgPT|Railroads|AA-|0|Kanipe|20902 Ashley Avenue||T6A 1F3|Paterson|HI||UkTnsvSsfqVZhHK LQrEufaifRqyFsPFTKkVVVzhfzUONMZcTHdILRhBlOzVRaXPHePKUzdkHA BIkYBqSSpVU|1953-03-20|1|0|2008-06-30 00:14:23|9999-12-31
|0000001725|Active|VmGCzWUGrhFRwRXxcwJcMzDJQzXTelLURgFSvyvERE|Broadcasting & Cable TV|CCC+|1|Swinger|6976 Oakmont Park||T6D 1C5|Torrance|Ontario|Canada|N f TwA WSPlpFseHiWUFEdVLfRAPSTDmbjRQKXbplRsLTukgRLUfacRsCXoSREYU kephLAuDUGdVickiBFURZNL UTO|1989-07-22|1|0|2008-06-30 02:50:39|9999-12-31
|0000001718|Active|yvXIapwjJOlUFHmTrNvHKVwmlmgiTro|Tobacco|BBB-|0|Retzer|14004 Pelan Way||M7O 1A7|Hialeah|Newfoundland|Canada|B qTJLAcS SZODpEHrOCciGEaCObzQvECqHjAtcNENcSIEUOROaENqtJASFSMIMGBHQUNNXdyTfBCTmWXjiEIKGIBrYHALJxFBLqyvTDEqGYATQqycdiDDBEYAbMH|1969-01-17|1|0|2008-06-30 11:39:37|9999-12-31
|0000001723|Active|TWCtRNxHeDNahRaHVzhYniBaWbQMkcINJUXBW|Broadcasting & Cable TV|AA|0|Ragle|1756 Windsor East||55432|Columbia|IL|United States of America|xQfgyYoJuSLASRQFmHbtCBahoqmawaO nWKDOdlMOhEMNBNLXHYBkgvNATHPaSMLOOwDMYUGBSEUcITVXao|1927-08-21|1|0|2008-06-30 14:41:43|9999-12-31
|0000001716|Active|VhxCURnRqzSrBYQqEEgiVgruHkONuxCZtoCNwmeOSrAulnHROS|Retail (Catalog & Mail Order)|AAA|0|Connelley|2916 Throckmorton South||S7C 1N6|Brownsville|Prince Edward Island|United States of America|zdrxHYRV HHTfDR|1969-03-09|1|0|2008-06-30 16:07:54|9999-12-31
|0000001721|Active|BjdavSKmdJNhPkUgHWuEePICneSHptTUEDHqdPNEbSNedwkzjpTLy|Photography|C|1|Huberman|6294 Keene Road||M5D 1X3|San Diego|WA|United States of America|dZDBk rBdXeQYCEKOClFjnqVHDUHmUBNPiKMGTjILGxuFBkAKPDoZESAWwVIJqUzHTCFCvZDl pUFGCSUwdFMVRRAyCinrUETMQNfqBsZyHPoNVbNTeLfALtAQ|1908-05-20|0|0|2008-06-30 21:20:02|2015-06-30 15:10:23
|0000001721|Inactive|BjdavSKmdJNhPkUgHWuEePICneSHptTUEDHqdPNEbSNedwkzjpTLy|Photography|C|1|Huberman|6294 Keene Road||M5D 1X3|San Diego|WA|United States of America|dZDBk rBdXeQYCEKOClFjnqVHDUHmUBNPiKMGTjILGxuFBkAKPDoZESAWwVIJqUzHTCFCvZDl pUFGCSUwdFMVRRAyCinrUETMQNfqBsZyHPoNVbNTeLfALtAQ|1910-12-23|1|0|2015-06-30 15:10:23|9999-12-31
|0000001731|Active|whRQMBcRTGSwDLMNNOk|Retail (Catalog & Mail Order)|AA|0|Harbach|22085 Travis Road||74142|Stockton|SC|United States of America|PcTKVTmCnOePwZFt|1892-01-03|1|0|2008-09-29 08:14:48|9999-12-31
|0000001726|Active|BjBEvLdpQLdFcKLZEQFCVBXcTmiiMoKPFBIotzHOUNwXlF|Software & Programming|B-|1|Montemurro|8968 Dexter Street||T5B 1Z2|Cedar Rapids|TN|United States of America|viqdVABzUCIvjttMMUtwUkXpDfyAJOmBuxSGdLEhBHRNlyKDVIGtEWYQXSOgyyUFMaDqiEiHdQLF|1932-10-26|1|0|2008-09-29 13:53:15|9999-12-31
|0000001733|Active|ggDspHcnQSUgfMxXHMCSgeaOQfcQBIezWHuFLdSTDuGSMCeDmOtyo|Natural Gas Utilities|B|1|Mcdonald|4435 Tahoe South||32303|Naperville|LA|United States of America|ameFfsuJBMz z|1969-12-23|1|0|2008-09-29 18:59:24|9999-12-31
|0000001728|Active|XSSbbsTbVMNeLWUxgfHqWZFEiLrBgNhDB|Motion Pictures|BB+|1|Fuhriman|3123 Clint South|Apt. 339|15232|Alexandria|ND|United States of America|uJLQBZOjghXo kFTEUnFaPbriSiLeKaoLLfTGUJuXmXjmPJzxGiFglgWMIDjIpu|1889-04-05|1|0|2008-09-30 00:05:37|9999-12-31
|0000001735|Active|FVuAwEDheRwzUhupTWqEXEPsUzWeJOJcVbJeuX|Communications Services|CC|1|Pizana|15099 Harvard Lane||25311|Independence|WV|United States of America|oXrCeZQwloKuQHtZzDDhx SjWDoPTzfhWEbwsUIUjZoVjYyxsEaRFSCZldpSdsTtvcCHiYtmDaqxGXNVCHIW|1901-03-22|1|0|2008-09-30 02:18:58|9999-12-31
|0000001730|Active|XXhTWdvxVtHAzCNIWuieOEXEQzWjNEjhJDtbGSoGg|Photography|A|0|Salveson|7052 Alamo Street||77067|Stamford|TX|United States of America|MkNTtOQVLfxzwNsbgGvWErxQFRNXKifQGLuubgasIwGYVAdDsITIhdTfYlFcmwXTtITFQgFkOj FADDdfkUOsDCJWdQLojatj|1978-11-04|1|0|2008-09-30 04:48:23|9999-12-31
|0000001732|Active|KzTrQliWJTKUKMHIUVFuhDGUHxKTHBVSOTgjKHEgRdTbvUJUseYTrPI|Aerospace & Defense|D|1|Bystrom|6503 Robbins Street|Suite 427|H7G 1S3|Austin|SD|United States of America|sBkQhrRb uwgQIULEPeBDCgPPnBHXzxbMf|1987-06-30|1|0|2008-09-30 09:45:18|9999-12-31
